attrib_name	TCGA.CS.4938	TCGA.CS.4941	TCGA.CS.4942	TCGA.CS.4943	TCGA.CS.4944	TCGA.CS.5390	TCGA.CS.5393	TCGA.CS.5394	TCGA.CS.5395	TCGA.CS.5396	TCGA.CS.5397	TCGA.CS.6186	TCGA.CS.6188	TCGA.CS.6290	TCGA.CS.6665	TCGA.CS.6666	TCGA.CS.6667	TCGA.CS.6668	TCGA.CS.6669	TCGA.CS.6670	TCGA.DB.5270	TCGA.DB.5273	TCGA.DB.5274	TCGA.DB.5275	TCGA.DB.5276	TCGA.DB.5277	TCGA.DB.5278	TCGA.DB.5279	TCGA.DB.5280	TCGA.DB.5281	TCGA.DB.A4X9	TCGA.DB.A4XA	TCGA.DB.A4XB	TCGA.DB.A4XC	TCGA.DB.A4XD	TCGA.DB.A4XE	TCGA.DB.A4XF	TCGA.DB.A4XG	TCGA.DB.A4XH	TCGA.DB.A64L	TCGA.DB.A64O	TCGA.DB.A64P	TCGA.DB.A64Q	TCGA.DB.A64R	TCGA.DB.A64S	TCGA.DB.A64U	TCGA.DB.A64V	TCGA.DB.A64W	TCGA.DB.A64X	TCGA.DB.A75K	TCGA.DB.A75L	TCGA.DB.A75O	TCGA.DB.A75P	TCGA.DH.5140	TCGA.DH.5141	TCGA.DH.5142	TCGA.DH.5143	TCGA.DH.5144	TCGA.DH.A669	TCGA.DH.A66B	TCGA.DH.A66D	TCGA.DH.A66F	TCGA.DH.A66G	TCGA.DH.A7UR	TCGA.DH.A7US	TCGA.DH.A7UT	TCGA.DH.A7UU	TCGA.DH.A7UV	TCGA.DU.5847	TCGA.DU.5849	TCGA.DU.5851	TCGA.DU.5852	TCGA.DU.5853	TCGA.DU.5854	TCGA.DU.5855	TCGA.DU.5870	TCGA.DU.5871	TCGA.DU.5872	TCGA.DU.5874	TCGA.DU.6392	TCGA.DU.6393	TCGA.DU.6394	TCGA.DU.6395	TCGA.DU.6396	TCGA.DU.6397	TCGA.DU.6399	TCGA.DU.6400	TCGA.DU.6401	TCGA.DU.6402	TCGA.DU.6403	TCGA.DU.6404	TCGA.DU.6405	TCGA.DU.6406	TCGA.DU.6407	TCGA.DU.6408	TCGA.DU.6410	TCGA.DU.6542	TCGA.DU.7006	TCGA.DU.7007	TCGA.DU.7008	TCGA.DU.7009	TCGA.DU.7010	TCGA.DU.7012	TCGA.DU.7013	TCGA.DU.7014	TCGA.DU.7015	TCGA.DU.7018	TCGA.DU.7019	TCGA.DU.7290	TCGA.DU.7292	TCGA.DU.7294	TCGA.DU.7298	TCGA.DU.7299	TCGA.DU.7300	TCGA.DU.7301	TCGA.DU.7302	TCGA.DU.7304	TCGA.DU.7306	TCGA.DU.7309	TCGA.DU.8158	TCGA.DU.8161	TCGA.DU.8162	TCGA.DU.8163	TCGA.DU.8164	TCGA.DU.8165	TCGA.DU.8166	TCGA.DU.8167	TCGA.DU.8168	TCGA.DU.A5TP	TCGA.DU.A5TR	TCGA.DU.A5TS	TCGA.DU.A5TT	TCGA.DU.A5TU	TCGA.DU.A5TW	TCGA.DU.A5TY	TCGA.DU.A6S2	TCGA.DU.A6S3	TCGA.DU.A6S6	TCGA.DU.A6S7	TCGA.DU.A6S8	TCGA.DU.A76K	TCGA.DU.A76L	TCGA.DU.A76O	TCGA.DU.A76R	TCGA.DU.A7T6	TCGA.DU.A7T8	TCGA.DU.A7TA	TCGA.DU.A7TB	TCGA.DU.A7TC	TCGA.DU.A7TD	TCGA.DU.A7TG	TCGA.DU.A7TI	TCGA.DU.A7TJ	TCGA.E1.5302	TCGA.E1.5303	TCGA.E1.5304	TCGA.E1.5305	TCGA.E1.5307	TCGA.E1.5311	TCGA.E1.5318	TCGA.E1.5319	TCGA.E1.5322	TCGA.E1.A7YD	TCGA.E1.A7YE	TCGA.E1.A7YH	TCGA.E1.A7YI	TCGA.E1.A7YJ	TCGA.E1.A7YK	TCGA.E1.A7YL	TCGA.E1.A7YM	TCGA.E1.A7YN	TCGA.E1.A7YO	TCGA.E1.A7YQ	TCGA.E1.A7YS	TCGA.E1.A7YU	TCGA.E1.A7YV	TCGA.E1.A7YW	TCGA.E1.A7YY	TCGA.E1.A7Z2	TCGA.E1.A7Z3	TCGA.E1.A7Z4	TCGA.E1.A7Z6	TCGA.EZ.7264	TCGA.F6.A8O3	TCGA.F6.A8O4	TCGA.FG.5962	TCGA.FG.5963	TCGA.FG.5964	TCGA.FG.5965	TCGA.FG.6688	TCGA.FG.6689	TCGA.FG.6690	TCGA.FG.6691	TCGA.FG.6692	TCGA.FG.7634	TCGA.FG.7636	TCGA.FG.7637	TCGA.FG.7638	TCGA.FG.7641	TCGA.FG.7643	TCGA.FG.8181	TCGA.FG.8182	TCGA.FG.8185	TCGA.FG.8186	TCGA.FG.8187	TCGA.FG.8188	TCGA.FG.8189	TCGA.FG.8191	TCGA.FG.A4MT	TCGA.FG.A4MU	TCGA.FG.A4MW	TCGA.FG.A4MX	TCGA.FG.A4MY	TCGA.FG.A60J	TCGA.FG.A60K	TCGA.FG.A60L	TCGA.FG.A6IZ	TCGA.FG.A6J1	TCGA.FG.A6J3	TCGA.FG.A70Y	TCGA.FG.A70Z	TCGA.FG.A710	TCGA.FG.A711	TCGA.FG.A713	TCGA.FG.A87N	TCGA.FG.A87Q	TCGA.FN.7833	TCGA.HT.7467	TCGA.HT.7468	TCGA.HT.7469	TCGA.HT.7470	TCGA.HT.7471	TCGA.HT.7472	TCGA.HT.7473	TCGA.HT.7474	TCGA.HT.7475	TCGA.HT.7476	TCGA.HT.7477	TCGA.HT.7478	TCGA.HT.7479	TCGA.HT.7480	TCGA.HT.7481	TCGA.HT.7482	TCGA.HT.7483	TCGA.HT.7485	TCGA.HT.7601	TCGA.HT.7602	TCGA.HT.7603	TCGA.HT.7604	TCGA.HT.7605	TCGA.HT.7606	TCGA.HT.7607	TCGA.HT.7608	TCGA.HT.7609	TCGA.HT.7610	TCGA.HT.7611	TCGA.HT.7616	TCGA.HT.7620	TCGA.HT.7676	TCGA.HT.7677	TCGA.HT.7680	TCGA.HT.7681	TCGA.HT.7684	TCGA.HT.7686	TCGA.HT.7687	TCGA.HT.7688	TCGA.HT.7689	TCGA.HT.7690	TCGA.HT.7691	TCGA.HT.7692	TCGA.HT.7693	TCGA.HT.7694	TCGA.HT.7695	TCGA.HT.7854	TCGA.HT.7855	TCGA.HT.7856	TCGA.HT.7857	TCGA.HT.7858	TCGA.HT.7860	TCGA.HT.7873	TCGA.HT.7874	TCGA.HT.7875	TCGA.HT.7877	TCGA.HT.7879	TCGA.HT.7880	TCGA.HT.7881	TCGA.HT.7882	TCGA.HT.7884	TCGA.HT.7902	TCGA.HT.8010	TCGA.HT.8011	TCGA.HT.8012	TCGA.HT.8013	TCGA.HT.8015	TCGA.HT.8018	TCGA.HT.8019	TCGA.HT.8104	TCGA.HT.8105	TCGA.HT.8106	TCGA.HT.8107	TCGA.HT.8108	TCGA.HT.8109	TCGA.HT.8110	TCGA.HT.8111	TCGA.HT.8113	TCGA.HT.8114	TCGA.HT.8558	TCGA.HT.8563	TCGA.HT.8564	TCGA.HT.A4DS	TCGA.HT.A4DV	TCGA.HT.A5R5	TCGA.HT.A5R7	TCGA.HT.A5R9	TCGA.HT.A5RA	TCGA.HT.A5RB	TCGA.HT.A5RC	TCGA.HT.A614	TCGA.HT.A615	TCGA.HT.A616	TCGA.HT.A617	TCGA.HT.A618	TCGA.HT.A619	TCGA.HT.A61A	TCGA.HT.A61B	TCGA.HT.A61C	TCGA.HT.A74H	TCGA.HT.A74K	TCGA.HT.A74L	TCGA.HT.A74O	TCGA.HW.7486	TCGA.HW.7487	TCGA.HW.7489	TCGA.HW.7490	TCGA.HW.7491	TCGA.HW.7493	TCGA.HW.7495	TCGA.HW.8319	TCGA.HW.8320	TCGA.HW.8321	TCGA.HW.8322	TCGA.HW.A5KJ	TCGA.HW.A5KK	TCGA.HW.A5KL	TCGA.HW.A5KM	TCGA.IK.7675	TCGA.IK.8125	TCGA.KT.A74X	TCGA.KT.A7W1	TCGA.P5.A5ET	TCGA.P5.A5EU	TCGA.P5.A5EV	TCGA.P5.A5EW	TCGA.P5.A5EX	TCGA.P5.A5EY	TCGA.P5.A5EZ	TCGA.P5.A5F0	TCGA.P5.A5F1	TCGA.P5.A5F2	TCGA.P5.A5F4	TCGA.P5.A5F6	TCGA.P5.A72U	TCGA.P5.A72W	TCGA.P5.A72X	TCGA.P5.A72Z	TCGA.P5.A730	TCGA.P5.A731	TCGA.P5.A733	TCGA.P5.A735	TCGA.P5.A736	TCGA.P5.A737	TCGA.P5.A77W	TCGA.P5.A77X	TCGA.P5.A780	TCGA.P5.A781	TCGA.QH.A65R	TCGA.QH.A65S	TCGA.QH.A65V	TCGA.QH.A65X	TCGA.QH.A65Z	TCGA.QH.A6CS	TCGA.QH.A6CU	TCGA.QH.A6CV	TCGA.QH.A6CX	TCGA.QH.A6CY	TCGA.QH.A6CZ	TCGA.QH.A6X3	TCGA.QH.A6X4	TCGA.QH.A6X5	TCGA.QH.A6X8	TCGA.QH.A6X9	TCGA.QH.A6XA	TCGA.QH.A6XC	TCGA.QH.A86X	TCGA.QH.A870	TCGA.R8.A6MK	TCGA.R8.A6ML	TCGA.R8.A6MO	TCGA.R8.A6YH	TCGA.R8.A73M	TCGA.RY.A83X	TCGA.RY.A83Y	TCGA.RY.A83Z	TCGA.RY.A840	TCGA.RY.A843	TCGA.RY.A845	TCGA.RY.A847	TCGA.S9.A6TS	TCGA.S9.A6TU	TCGA.S9.A6TV	TCGA.S9.A6TW	TCGA.S9.A6TX	TCGA.S9.A6TY	TCGA.S9.A6TZ	TCGA.S9.A6U0	TCGA.S9.A6U1	TCGA.S9.A6U2	TCGA.S9.A6U5	TCGA.S9.A6U6	TCGA.S9.A6U8	TCGA.S9.A6U9	TCGA.S9.A6UA	TCGA.S9.A6UB	TCGA.S9.A6WD	TCGA.S9.A6WE	TCGA.S9.A6WG	TCGA.S9.A6WH	TCGA.S9.A6WI	TCGA.S9.A6WL	TCGA.S9.A6WM	TCGA.S9.A6WN	TCGA.S9.A6WO	TCGA.S9.A6WP	TCGA.S9.A6WQ	TCGA.S9.A7IQ	TCGA.S9.A7IS	TCGA.S9.A7IX	TCGA.S9.A7IY	TCGA.S9.A7IZ	TCGA.S9.A7J0	TCGA.S9.A7J1	TCGA.S9.A7J2	TCGA.S9.A7J3	TCGA.S9.A7QW	TCGA.S9.A7QX	TCGA.S9.A7QY	TCGA.S9.A7QZ	TCGA.S9.A7R1	TCGA.S9.A7R2	TCGA.S9.A7R3	TCGA.S9.A7R4	TCGA.S9.A7R7	TCGA.S9.A7R8	TCGA.S9.A89V	TCGA.S9.A89Z	TCGA.TM.A7C3	TCGA.TM.A7C4	TCGA.TM.A7C5	TCGA.TM.A7CA	TCGA.TM.A7CF	TCGA.TM.A84B	TCGA.TM.A84C	TCGA.TM.A84F	TCGA.TM.A84G	TCGA.TM.A84H	TCGA.TM.A84I	TCGA.TM.A84J	TCGA.TM.A84L	TCGA.TM.A84M	TCGA.TM.A84O	TCGA.TM.A84Q	TCGA.TM.A84R	TCGA.TM.A84S	TCGA.TM.A84T	TCGA.TQ.A7RF	TCGA.TQ.A7RG	TCGA.TQ.A7RH	TCGA.TQ.A7RI	TCGA.TQ.A7RJ	TCGA.TQ.A7RK	TCGA.TQ.A7RM	TCGA.TQ.A7RN	TCGA.TQ.A7RO	TCGA.TQ.A7RP	TCGA.TQ.A7RQ	TCGA.TQ.A7RR	TCGA.TQ.A7RS	TCGA.TQ.A7RU	TCGA.TQ.A7RV	TCGA.TQ.A7RW	TCGA.TQ.A8XE	TCGA.VM.A8C8	TCGA.VM.A8C9	TCGA.VM.A8CA	TCGA.VM.A8CB	TCGA.VM.A8CD	TCGA.VM.A8CE	TCGA.VM.A8CF	TCGA.VM.A8CH	TCGA.VV.A829	TCGA.VV.A86M	TCGA.VW.A7QS	TCGA.VW.A8FI	TCGA.W9.A837	TCGA.WH.A86K	TCGA.WY.A858	TCGA.WY.A859	TCGA.WY.A85A	TCGA.WY.A85B	TCGA.WY.A85C	TCGA.WY.A85D	TCGA.WY.A85E
hsa-let-7a-1	12.6226	11.8102	11.1146	10.8885	11.7949	11.9711	11.4635	10.9742	12.1364	11.9079	13.1925	13.4597	13.1062	13.4212	13.1009	13.3814	13.4204	13.6521	13.1486	13.3451	11.2997	10.4969	11.5354	11.4832	12.1168	11.5206	12.2603	13.2245	11.6287	11.5276	12.7597	11.6362	10.8696	11.4548	12.3113	12.1275	11.7089	12.0718	12.1637	12.1412	12.1846	12.2053	12.0032	12.0784	11.3878	11.8965	12.1067	11.6044	11.5202	12.5318	11.8702	13.7543	13.2418	11.1333	12.0204	11.761	11.9545	12.4354	12.5092	12.1982	12.4019	11.9758	11.8861	12.2923	12.9474	13.1076	12.801	12.3755	13.0446	13.1618	13.3567	12.6099	12.7651	13.8919	13.7222	12.7033	13.3111	12.8603	13.2574	13.6417	13.6481	13.8447	13.1886	12.0888	13.3988	13.4009	13.5256	13.1893	13.0558	13.5558	13.4496	13.8736	13.881	13.6644	12.1658	14.7136	13.4403	13.6061	12.9729	12.995	13.3388	12.8268	14.3205	13.2246	13.5564	13.1919	13.2022	12.8046	12.9656	13.3543	13.7815	12.7511	13.8815	13.2192	13.6437	13.1376	13.7731	13.1562	12.7323	13.1254	13.4325	13.1151	13.669	13.5099	13.7058	13.5614	13.8172	13.0519	11.4362	11.0643	11.8646	12.1781	12.4626	11.5635	11.2881	12.7323	12.2326	12.4699	12.8074	12.316	12.5533	12.7364	12.2246	12.8313	13.4775	12.8454	12.2553	12.9204	11.8846	12.9196	13.3854	13.3933	13.2882	11.6736	11.9796	12.5356	14.042	13.5243	11.7544	11.3435	12.7211	11.4206	12.5278	13.0565	12.7304	13.4806	12.7184	13.7645	12.8216	12.877	13.0999	13.5449	12.9014	12.7325	12.1154	11.8696	13.858	12.7826	12.0024	13.0922	12.9286	14.3984	13.5148	12.4962	12.8791	13.8089	13.6699	12.4044	12.8312	13.1039	13.1379	12.6712	13.2119	13.8589	13.4089	12.4947	13.6883	12.7351	13.5568	12.929	13.8283	13.5484	13.3602	12.9835	13.8952	13.3061	11.9257	12.6003	11.8671	12.4056	11.9704	11.4316	11.759	11.9996	11.3734	11.5245	13.0259	12.5564	12.875	12.3006	13.3956	12.7806	12.4365	13.0847	12.8408	13.1478	13.5004	13.0303	12.5686	13.8022	12.5722	13.8147	13.6286	13.5785	13.6336	13.3424	13.3104	11.4412	13.2246	13.106	13.1708	13.3449	13.6412	13.0761	14.0259	13.4167	13.4249	13.6622	13.2922	13.6397	13.3949	13.0513	13.3858	13.4364	12.6	12.0193	13.6719	13.3108	12.6559	13.8204	13.444	11.9891	13.8578	13.2563	13.0956	13.2927	12.9785	12.8622	13.0924	12.5393	13.5831	13.7042	13.8957	13.4402	12.5643	13.1663	13.0333	14.0345	12.5995	12.1317	12.9546	13.1093	12.0303	12.9582	12.3617	13.7427	12.5701	11.9072	13.1233	13.2039	12.8703	12.8998	13.7149	12.992	13.4572	12.6763	12.5296	12.6579	13.5411	12.6959	12.2665	13.1112	13.0322	13.4905	13.6739	12.0239	13.2405	13.5286	12.1423	12.087	12.4404	12.3051	11.448	12.0681	12.609	11.4517	12.2329	12.0405	12.0462	11.8572	11.9107	11.4598	12.6617	12.0447	11.8173	11.8573	12.716	13.3214	12.031	12.5958	14.3032	13.0005	13.0326	12.97	13.256	13.8595	13.0769	13.0672	12.9447	13.587	13.5607	12.0968	12.5498	12.3683	12.3275	12.9293	12.93	12.3924	13.7972	11.7909	11.9699	12.704	11.9966	13.1565	12.2394	12.1768	11.8962	11.9257	11.9451	12.1158	11.3915	12.575	12.4232	11.9831	13.5869	12.5929	12.6964	12.4314	12.6819	11.6379	12.6567	13.5103	12.4574	12.8393	12.2575	12.7026	12.1851	11.8094	13.699	11.825	13.0374	12.9232	12.0573	13.4655	12.1922	12.4786	12.4749	12.4224	12.1893	13.2636	12.0821	12.3179	13.766	13.1068	12.8722	12.2932	12.1507	12.9624	13.0444	12.2614	11.7983	13.3685	13.4455	13.9457	12.1074	12.6759	13.4154	11.5972	12.4798	12.5148	12.235	12.3944	12.0857	13.0897	12.9683	12.4586	12.6403	12.292	12.8564	13.2303	10.9684	12.5128	12.996	13.1319	12.2319	13.0804	12.1482	13.1525	13.6077	12.523	12.9822	12.2533	12.9735	13.9826	11.9632	13.3146	12.2157	13.184	12.0713	12.4694	13.0656	13.0473	12.1559	12.3941	12.2879	12.896	13.2653	12.3686	12.9791	13.8378	12.5822	12.6417	13.2213	14.1998	12.6446	12.6852	12.7584	13.0209	12.8615	12.2098	13.3824	13.0594	13.8114	12.4248	12.4675	13.0409	12.9434	13.2455	13.6125	13.3684	12.5236	12.5006	12.5653	12.4699	12.044	12.6437	12.7017	13.2225	12.8084	12.8653	12.9256	12.2901	12.4591	13.3618	12.3811	13.8211	12.4049	12.4567	12.5498	13.0463	13.6506	13.0632	13.9784	13.6337	13.5486	12.4705	12.8604	13.014	12.5045	13.7562	13.3444	12.7043	13.3106	12.8186	12.0272	12.4502	12.2999	12.7427	12.891	12.9008	12.6632	12.5092
hsa-let-7a-2	13.6328	12.816	12.1289	11.8951	12.7857	12.9824	12.4834	11.9743	13.1345	12.9042	14.1983	14.4615	14.1006	14.4253	14.1011	14.3777	14.4184	14.6558	14.138	14.3502	12.298	11.4696	12.5189	12.485	13.1068	12.5033	13.2527	14.2251	12.654	12.5093	13.7626	12.6023	11.852	12.4682	13.3045	13.1162	12.7044	13.0702	13.1535	13.1342	13.1777	13.1812	13.0032	13.0749	12.3763	12.9035	13.0951	12.5812	12.5187	13.5137	12.8404	14.7452	14.2466	12.1155	13.0353	12.7532	12.9515	13.4362	13.5139	13.1982	13.405	12.9817	12.872	13.3042	13.9391	14.1053	13.7935	13.3694	14.0376	14.1606	14.3528	13.6196	13.7619	14.9006	14.722	13.6942	14.3126	13.8516	14.249	14.6358	14.6438	14.8486	14.1849	13.0904	14.3999	14.4049	14.5205	14.1883	14.0634	14.5538	14.4525	14.8878	14.8837	14.6784	13.1701	15.7127	14.4449	14.6085	13.9757	14.0083	14.3384	13.8282	15.3144	14.2174	14.5558	14.1867	14.205	13.8142	13.9635	14.3566	14.7842	13.7521	14.8906	14.2261	14.6438	14.1383	14.7731	14.144	13.7486	14.1221	14.4275	14.1142	14.6693	14.513	14.7145	14.5606	14.8063	14.0644	12.431	12.0787	12.8662	13.1404	13.4692	12.5683	12.2592	13.7197	13.2234	13.4651	13.8215	13.2991	13.5549	13.7285	13.2294	13.8282	14.4852	13.8274	13.2499	13.9157	12.883	13.8892	14.3761	14.391	14.2971	12.6711	12.983	13.5094	15.0421	14.5202	12.7599	12.3453	13.7286	12.4036	13.5316	14.049	13.7135	14.4786	13.7316	14.7536	13.8105	13.8694	14.1036	14.5431	13.9059	13.7345	13.1305	12.8662	14.8547	13.7845	12.9865	14.099	13.9106	15.3909	14.5064	13.4926	13.8723	14.8037	14.6619	13.4313	13.8319	14.0907	14.1405	13.6768	14.2071	14.8627	14.4153	13.5027	14.6856	13.7524	14.554	13.9227	14.8351	14.553	14.3686	13.9818	14.8953	14.3099	12.9026	13.6155	12.8626	13.4038	12.9379	12.4259	12.7357	12.9952	12.3794	12.5167	14.0248	13.5471	13.8641	13.3	14.3967	13.7726	13.426	14.0955	13.8458	14.1472	14.4942	14.0332	13.5812	14.8014	13.5725	14.8135	14.6335	14.5785	14.6257	14.3457	14.3082	12.4384	14.2121	14.1224	14.163	14.3508	14.6445	14.0726	15.02	14.4311	14.4333	14.6596	14.2921	14.6453	14.4057	14.0512	14.386	14.4338	13.6142	13.0156	14.6722	14.3093	13.6504	14.8287	14.4467	12.9896	14.8568	14.2519	14.099	14.3053	13.9891	13.8554	14.0899	13.5396	14.5825	14.698	14.9053	14.4262	13.566	14.1656	14.0409	15.0403	13.6003	13.1357	13.9574	14.1159	13.0341	13.9487	13.3614	14.742	13.5933	12.9084	14.126	14.2066	13.8547	13.8975	14.7117	13.9892	14.4618	13.6811	13.5412	13.6545	14.5548	13.7072	13.2694	14.1121	14.0196	14.4965	14.6805	13.0448	14.2524	14.5354	13.1338	13.0966	13.4391	13.3012	12.4308	13.0636	13.6062	12.4313	13.222	13.0417	13.0547	12.8454	12.9153	12.434	13.662	13.0454	12.8181	12.8401	13.7234	14.3244	13.0424	13.5858	15.3012	14.0044	14.039	13.959	14.2539	14.8564	14.0701	14.0619	13.9488	14.5811	14.5555	13.0896	13.5493	13.3652	13.339	13.9296	13.9463	13.3916	14.7975	12.7799	12.9702	13.7055	12.9858	14.1367	13.2298	13.1667	12.8869	12.918	12.9425	13.1023	12.3421	13.5884	13.425	12.9796	14.5835	13.5814	13.6949	13.4197	13.6862	12.6526	13.6659	14.5122	13.4556	13.8375	13.2518	13.7003	13.1612	12.7978	14.6939	12.8173	14.0309	13.9372	13.05	14.4582	13.1932	13.4744	13.4635	13.4087	13.1987	14.2644	13.0705	13.3136	14.7616	14.0992	13.866	13.2881	13.1456	13.9714	14.0393	13.2538	12.8085	14.3641	14.4449	14.9411	13.1055	13.666	14.4162	12.5867	13.4744	13.5134	13.2216	13.4041	13.0791	14.0983	13.9622	13.4697	13.6375	13.281	13.8472	14.2223	11.9597	13.5288	13.994	14.1263	13.2238	14.0786	13.1434	14.1564	14.5916	13.5195	13.9882	13.2472	13.9701	14.981	12.96	14.3111	13.2183	14.1652	13.0683	13.4863	14.0628	14.0456	13.134	13.3822	13.2689	13.9018	14.2616	13.3711	13.9701	14.8374	13.5741	13.6371	14.2198	15.1982	13.6276	13.6749	13.7503	14.0172	13.8707	13.2132	14.3707	14.0518	14.8106	13.4406	13.4614	14.0377	13.9369	14.2469	14.6012	14.3723	13.5227	13.4875	13.5601	13.4594	13.043	13.6468	13.7022	14.2134	13.7982	13.8443	13.9194	13.2921	13.4662	14.3294	13.3719	14.8148	13.3966	13.4505	13.5613	14.0321	14.6559	14.0587	14.9795	14.627	14.5412	13.4708	13.8685	14.0118	13.5023	14.7486	14.334	13.7075	14.3121	13.8087	13.0183	13.4547	13.2938	13.7359	13.8958	13.9031	13.6669	13.5061
hsa-let-7a-3	12.6518	11.8205	11.1662	10.9289	11.8171	11.9876	11.5055	10.9757	12.1526	11.9024	13.2049	13.4855	13.1155	13.4393	13.1074	13.4103	13.4221	13.6616	13.1642	13.3551	11.3434	10.5441	11.5489	11.5575	12.1601	11.5578	12.272	13.2408	11.6966	11.5801	12.7923	11.6253	10.9079	11.531	12.3144	12.1418	11.7205	12.0663	12.1543	12.1337	12.1983	12.2008	12.0231	12.0798	11.4082	11.9371	12.114	11.602	11.5385	12.5262	11.8727	13.7694	13.269	11.1677	12.0615	11.8001	11.9641	12.4512	12.5171	12.2204	12.4041	11.9923	11.8911	12.3189	12.9529	13.1102	12.7992	12.401	13.055	13.1672	13.3727	12.6341	12.782	13.9101	13.7405	12.7101	13.3175	12.8715	13.2634	13.6478	13.6553	13.8593	13.2044	12.1128	13.4056	13.4253	13.5364	13.1953	13.0624	13.5699	13.4664	13.8973	13.8868	13.6895	12.2054	14.7229	13.4542	13.6216	12.9802	13.0168	13.3439	12.8457	14.3188	13.2336	13.5704	13.2139	13.2041	12.8099	12.959	13.3703	13.7874	12.7691	13.8931	13.2368	13.651	13.1437	13.7911	13.1595	12.7472	13.1307	13.4374	13.1313	13.6867	13.5248	13.7223	13.5786	13.8136	13.0721	11.4296	11.1346	11.9007	12.1909	12.48	11.5887	11.2913	12.73	12.2416	12.4795	12.838	12.3137	12.564	12.7406	12.2463	12.8388	13.5011	12.8461	12.2858	12.9543	11.9004	12.9177	13.3846	13.4009	13.2963	11.7121	12.0102	12.564	14.0536	13.5346	11.7824	11.3612	12.733	11.452	12.5429	13.0528	12.735	13.4838	12.745	13.7755	12.8339	12.8766	13.0952	13.5472	12.915	12.7372	12.1477	11.8661	13.8657	12.7963	12.0192	13.1212	12.9154	14.4041	13.5242	12.4843	12.8892	13.8166	13.6963	12.4275	12.851	13.1258	13.165	12.7081	13.2309	13.8704	13.4252	12.5409	13.6908	12.7524	13.5611	12.9139	13.8379	13.564	13.3797	12.9947	13.9106	13.3066	11.9058	12.634	11.8929	12.4277	11.997	11.4531	11.7571	12.0181	11.3859	11.5483	13.0386	12.5574	12.8757	12.3146	13.4084	12.7838	12.4574	13.1171	12.8634	13.1648	13.5176	13.0604	12.5904	13.8118	12.582	13.8192	13.6379	13.581	13.6257	13.3501	13.3281	11.4683	13.2429	13.1236	13.1701	13.3643	13.6605	13.0875	14.0294	13.4302	13.4496	13.6861	13.31	13.6596	13.4069	13.0589	13.3941	13.4604	12.6353	12.0433	13.6782	13.3251	12.6862	13.8325	13.4452	12.0093	13.8773	13.2711	13.1064	13.3011	12.9905	12.8733	13.1118	12.5468	13.6054	13.7022	13.9133	13.4451	12.5868	13.1762	13.0232	14.0506	12.6111	12.1525	12.9679	13.1261	12.0555	12.9858	12.4011	13.7688	12.6047	11.9467	13.1469	13.2253	12.8652	12.9107	13.7375	13.0091	13.48	12.6924	12.5645	12.6672	13.5518	12.7268	12.2988	13.1286	13.041	13.5101	13.6868	12.068	13.2807	13.5475	12.1401	12.1345	12.4618	12.3274	11.4459	12.071	12.6268	11.4785	12.2368	12.0776	12.0562	11.8695	11.9143	11.506	12.6581	12.0486	11.8199	11.8774	12.7346	13.3254	12.0418	12.6067	14.3066	13.0289	13.0527	12.9746	13.2627	13.8845	13.0832	13.0916	12.9646	13.5987	13.5731	12.1109	12.5452	12.3963	12.3704	12.9473	12.9515	12.4148	13.8101	11.791	11.9908	12.7194	12.0136	13.1495	12.2585	12.1975	11.8968	11.9498	11.9691	12.1221	11.3621	12.5966	12.4286	11.9984	13.6032	12.584	12.7211	12.4492	12.7094	11.7223	12.6658	13.5151	12.4722	12.8507	12.2554	12.7019	12.1899	11.8339	13.704	11.8151	13.0471	12.933	12.0674	13.4616	12.2258	12.4738	12.4874	12.4157	12.21	13.274	12.0948	12.3371	13.7774	13.1125	12.8862	12.294	12.1562	12.9883	13.0456	12.2581	11.8172	13.3777	13.451	13.9456	12.1233	12.6968	13.4267	11.6141	12.4834	12.5329	12.2415	12.4059	12.0907	13.0965	12.9834	12.4839	12.6404	12.2955	12.8716	13.2492	11.0525	12.544	13.0065	13.1377	12.2271	13.0969	12.1514	13.1579	13.6047	12.5387	12.9978	12.2517	12.9679	13.9925	11.9638	13.3374	12.2288	13.1862	12.0707	12.4792	13.0718	13.0605	12.1496	12.401	12.2842	12.8997	13.2659	12.3894	12.9809	13.8468	12.6062	12.6439	13.2305	14.2071	12.6478	12.6854	12.7787	13.0126	12.878	12.2438	13.3898	13.0533	13.8174	12.4406	12.477	13.0568	12.9653	13.2664	13.6058	13.3795	12.5289	12.5146	12.5843	12.4853	12.0722	12.6549	12.7281	13.2255	12.8203	12.8702	12.9422	12.3088	12.4733	13.3654	12.3749	13.8207	12.4067	12.4634	12.5731	13.0618	13.6593	13.0655	13.9976	13.6347	13.5645	12.468	12.8748	13.0191	12.5309	13.7567	13.3509	12.7011	13.3299	12.8176	12.0368	12.4613	12.3038	12.7601	12.8999	12.9091	12.6854	12.52
