-3.465730756434974325e+01,-2.773996728622004326e+01,-1.413669424523066986e+01,-3.889304475078797285e+00,-3.899489437433310834e-02
-3.119581347213553713e+01,-2.517514165642544910e+01,-1.438410595531675362e+01,-4.308612011544197706e+00,-3.815542990985584110e-02
-2.025822889999472309e+01,-1.698808291584534658e+01,-1.415789037274023343e+01,-3.982925810594624583e+00,1.867201387018160548e-03
-3.231696445517290783e+01,-2.600290991380363081e+01,-1.384404420641259570e+01,-2.326990507626476301e+00,-4.658933762424242314e-02
-2.973257141835083317e+01,-2.399123804023892959e+01,-1.346178917905605132e+01,-2.521512849130163048e+00,-3.058312298314015947e-03
-2.954019714775343530e+01,-2.388654340885018712e+01,-1.379054939922741596e+01,-3.213062627064895427e+00,-3.177767673548337335e-02
-2.916905160433289268e+01,-2.366974228546629178e+01,-1.408479211607444093e+01,-3.340654694301882444e+00,-9.266425606951140398e-03
-3.490638143080200706e+01,-2.798940816220497396e+01,-1.408196982094086458e+01,-3.555590753465486031e+00,-4.822682715630506600e-02
-2.931743178572424213e+01,-2.366343658432453623e+01,-1.496317922736061412e+01,-4.049256387056544781e+00,-2.352686456420615205e-02
-2.814015750297587459e+01,-2.297070377836467614e+01,-1.352367737541417902e+01,-4.284469567510903687e+00,-4.761483587878762545e-03
-2.090842342983394175e+01,-1.749501395451395780e+01,-1.451106776312496294e+01,-5.886080694622704890e+00,-9.441970290989861597e-03
-1.594518142885807421e+01,-1.342933188544043688e+01,-1.436470587923533593e+01,-3.670366150135974337e+00,-1.842669841872600009e-02
-3.101360747441770016e+01,-2.516280519304407548e+01,-1.427772916362065203e+01,-3.238303020579320624e+00,-1.791309861199374270e-02
-3.583299197797333591e+01,-2.879046722477934850e+01,-1.355965885417317907e+01,-2.550108634330649160e+00,-3.988399314186544253e-02
-3.185596563694909733e+01,-2.570008899761700860e+01,-1.298407388706875132e+01,-3.135075486026139835e+00,-1.203342672966146477e-02
-3.087383264203791455e+01,-2.488673775116351550e+01,-1.433479492926113608e+01,-2.657546423939356472e+00,-1.594652782255231993e-02
-3.215146795453767936e+01,-2.591311232740534720e+01,-1.343263348114570555e+01,-2.182871010220485353e+00,-3.353165766085045019e-02
-2.954572308643403744e+01,-2.390136319057913283e+01,-1.482257579242502743e+01,-3.736029716692089053e+00,-2.554554372870117274e-02
-2.847917072159798124e+01,-2.295997527796474458e+01,-1.490460895435254152e+01,-4.287490665407961643e+00,-3.578093431879662834e-02
-2.815944093286330840e+01,-2.289411578567210626e+01,-1.412705796943409808e+01,-3.430502339325173455e+00,-3.079190350975677046e-02
-2.645635206420409347e+01,-2.160296032619288908e+01,-1.454303687791848354e+01,-3.906982778700166303e+00,-1.070922712101117502e-02
-3.163528995621945938e+01,-2.536446788755276671e+01,-1.399625808842503538e+01,-2.891252302912449057e+00,-1.313038617738512305e-02
-2.266004689145649920e+01,-1.893665543486538994e+01,-1.466893890757351393e+01,-4.274952546509298124e+00,1.662007486645003876e-02
-3.005044772350057514e+01,-2.419010197795908113e+01,-1.451842923486497838e+01,-4.523947253649224010e+00,-3.647053466070650923e-02
-2.626521558659509026e+01,-2.145035636422231917e+01,-1.464741122210936375e+01,-6.049752877664396955e+00,-3.115901728852735544e-02
-1.777775123558623704e+01,-1.498275584370710156e+01,-1.488715976646560435e+01,-4.157502773578656274e+00,1.762448932175258651e-03
-2.190423615188515782e+01,-1.829535477234998808e+01,-1.441210900241364889e+01,-5.301889322922606951e+00,6.917376254168057514e-03
-3.001254384418863452e+01,-2.415363439784374577e+01,-1.441076365467283260e+01,-4.080321959574135349e+00,-1.070142739504989678e-02
-2.963032366743459534e+01,-2.390187800835170862e+01,-1.424481176602285437e+01,-3.953595868629040222e+00,-1.848073913793035067e-02
-2.819865306165967311e+01,-2.281448960603528775e+01,-1.441909084966456334e+01,-3.936077210594829623e+00,-9.139390531273768742e-03
-3.720054950817794293e+01,-2.959257402613662791e+01,-1.427175022857655939e+01,-3.643816397164601817e+00,-4.772479433734411886e-02
-3.527357460299803904e+01,-2.809169114566818948e+01,-1.426650430428194483e+01,-3.444706226372977742e+00,-4.750202640375681545e-02
-3.352541065944213017e+01,-2.689255049332453495e+01,-1.358523396439509412e+01,-3.766802851923220619e+00,-3.539349521453280523e-02
-2.694772324542389086e+01,-2.196382008949156628e+01,-1.374096756529061913e+01,-2.945560006843483958e+00,-3.473047657101980407e-04
-3.035731618423543665e+01,-2.447283182169153193e+01,-1.398588642286467731e+01,-3.616235753439604128e+00,-3.525424101152989376e-02
-3.550500231272278739e+01,-2.831293056130055774e+01,-1.444408569136379406e+01,-4.329009276800661610e+00,-4.463924226709379411e-02
-3.099008198882647847e+01,-2.492142894895361138e+01,-1.349050320202516673e+01,-3.227529944034153164e+00,-1.333882128385290890e-02
-2.282642760760688105e+01,-1.912104662780336284e+01,-1.385966423548965842e+01,-4.452384104235644458e+00,2.455335100093474984e-02
-1.736197610860611462e+01,-1.469607347601630032e+01,-1.455243438526515831e+01,-4.876436715578974734e+00,-1.090816163230329955e-02
-2.251954980129579553e+01,-1.873095263506723285e+01,-1.448360407540118544e+01,-5.275826863975708214e+00,-8.660625034485452609e-03
-2.014778266481641822e+01,-1.694098645807209991e+01,-1.435531978370870831e+01,-4.046662145225497831e+00,6.077570998038977004e-03
-2.900163779133553632e+01,-2.353032562566763275e+01,-1.447525642424911041e+01,-3.521594977684484817e+00,-2.056439165765577143e-02
-3.056157385491941980e+01,-2.476507256053729833e+01,-1.463831803925096331e+01,-4.110078024536988117e+00,-1.839587439815301706e-02
-2.250850608123979413e+01,-1.877647840574460858e+01,-1.413291318008856301e+01,-4.861895841455199374e+00,1.454458162513868301e-02
-2.988168352710223274e+01,-2.418474507962571707e+01,-1.417663437064509679e+01,-5.497570487722818200e+00,9.473891364591603345e-03
-3.294267356262037794e+01,-2.638696339008733460e+01,-1.391892673318680806e+01,-3.712376676618120985e+00,-3.226087885203655914e-02
-3.214166329722750959e+01,-2.592066946055005161e+01,-1.391004441542854053e+01,-4.097519031860966443e+00,-4.323600999393645977e-02
-2.331790109596008165e+01,-1.943283517912209390e+01,-1.476235102893764051e+01,-5.284134587128838767e+00,-4.389840296231593830e-03
-3.274112181570598779e+01,-2.629740536966456332e+01,-1.420518716713716856e+01,-5.097439874468011389e+00,-1.755049446705667093e-02
-3.130713557256408208e+01,-2.525780522229004887e+01,-1.414922597521795566e+01,-3.668724471262181819e+00,-1.226770184399810122e-02
-3.384229991658552450e+01,-2.712788601858292381e+01,-1.365227489922591353e+01,-2.956321889194945651e+00,-4.530045141162631489e-02
-2.263454955380412414e+01,-1.893372802538626232e+01,-1.502631868141097904e+01,-5.824135607351498933e+00,2.017382666981175354e-02
-2.357297931701360127e+01,-1.968959365194599442e+01,-1.481825172003052948e+01,-6.188361153628339828e+00,-2.479240878242031099e-02
-3.316746502776914696e+01,-2.662458838940064254e+01,-1.365532405269897431e+01,-4.367632070439801950e+00,-4.271544792839911120e-02
-3.260073599930275634e+01,-2.621915912214677391e+01,-1.477644268363930280e+01,-5.314103230893865160e+00,-2.191009596355403266e-02
-3.151022297947721640e+01,-2.538879293225871336e+01,-1.384121124533905700e+01,-5.852240601302021616e+00,-2.336932490889921318e-02
-3.064400340914395571e+01,-2.478648340302244435e+01,-1.447125745035594235e+01,-5.469935236698418635e+00,-3.539567302090394774e-02
-3.295193532992344387e+01,-2.648977386738260265e+01,-1.413131668847631062e+01,-4.456750991632887349e+00,-4.790982907823213705e-02
-3.195215542422450383e+01,-2.562333816684622079e+01,-1.497231146782824318e+01,-5.898007259491853560e+00,-2.064980413021651889e-02
-3.095672399260760344e+01,-2.498382577975469943e+01,-1.303689352931873024e+01,-3.770827514981187178e+00,-9.283524176736076758e-03
-3.086928024809106219e+01,-2.486555723346442193e+01,-1.452657532200733748e+01,-5.313743659160227395e+00,-3.481916061580324351e-02
-2.249008427242996078e+01,-1.879997805195695904e+01,-1.522148560150879781e+01,-5.073127716271041976e+00,9.137349462102756573e-03
-2.912682731801558944e+01,-2.366202329246773317e+01,-1.459752824972512641e+01,-5.094922830011955561e+00,-1.488568707100761113e-02
-3.418139253091766250e+01,-2.737411738529895544e+01,-1.422353192040653269e+01,-4.413472255894317797e+00,-4.946926994952445533e-02
-2.119191153916639792e+01,-1.775900116586292299e+01,-1.497173685656592923e+01,-6.308707418275679046e+00,1.402958719770661111e-02
-3.277386057931221330e+01,-2.642020396186142506e+01,-1.451541933513854232e+01,-5.675986263695237177e+00,-7.395389521328969186e-03
-3.710628818359409564e+01,-2.968193531709841082e+01,-1.455732075551350135e+01,-3.355696609314437140e+00,-5.211534553927020530e-02
-2.832458317114461011e+01,-2.304774174930375352e+01,-1.403240315307176189e+01,-3.200775406466019213e+00,7.413692498495224421e-04
-2.857314906171404445e+01,-2.318165854776805190e+01,-1.395358627067507662e+01,-4.169918008006642474e+00,1.513474544073057336e-02
-2.844950844120835853e+01,-2.312886365363998564e+01,-1.348083994131315499e+01,-3.361582279161082543e+00,-7.741544811446066966e-03
-2.876212316177347716e+01,-2.328784289582804590e+01,-1.352860708271169621e+01,-2.202374950648736451e+00,-1.289061654076700640e-02
-2.899869353767512337e+01,-2.348683921368486693e+01,-1.446956526369487150e+01,-5.067472903077454127e+00,-4.628466274413443882e-02
-3.199530396170403890e+01,-2.571522236684437601e+01,-1.410005265861224366e+01,-4.583417584028024017e+00,-4.455042511577426284e-02
-2.960176552544455930e+01,-2.391842284508506111e+01,-1.394441235248488908e+01,-3.405618448691515976e+00,-4.949034366370462512e-02
-2.805801360849964254e+01,-2.282658860475497065e+01,-1.382062206208817123e+01,-3.398711572260660230e+00,-3.989340414037032684e-02
-2.060568468880153858e+01,-1.734425288117697406e+01,-1.471119823332484522e+01,-5.028399270085071038e+00,-1.506284108069022576e-02
-2.077032975581476038e+01,-1.741640239531952616e+01,-1.477987166316523648e+01,-5.905231623527271267e+00,1.101319851646415625e-02
-2.928038235800104161e+01,-2.372366959165120903e+01,-1.457650614988112103e+01,-3.806852911171260789e+00,-3.229849693895198853e-02
-2.299308538808194768e+01,-1.890454867130680938e+01,-1.421776803962014490e+01,-5.081616580749094503e+00,-2.804814376483887386e-02
-3.045105299945178245e+01,-2.462353275029614252e+01,-1.433712235245589106e+01,-3.156026167839252494e+00,-1.593214863130298226e-02
-2.801314959471502419e+01,-2.271885516873029687e+01,-1.375714836569973620e+01,-3.648867183033135397e+00,-7.060828903766092242e-03
-1.473887883421437373e+01,-1.243056008689109682e+01,-1.410856757723768595e+01,-5.900788048263513552e+00,-1.882530543293672518e-02
-1.687710112457575207e+01,-1.424872582827366507e+01,-1.404742340620280672e+01,-5.509582938748144976e+00,9.904998292380281372e-03
-1.843290965525900305e+01,-1.556827094261132949e+01,-1.414152278327774148e+01,-3.349983260144955288e+00,1.019098717970431250e-02
-2.992659190730425678e+01,-2.447380122660753088e+01,-1.476124783040910593e+01,-2.962285533839401186e+00,-1.260514616969119449e-02
-3.112526385732768830e+01,-2.534518506023186646e+01,-1.403865054501783582e+01,-3.371764401733909455e+00,-1.132148310078363081e-03
-3.266487566741844262e+01,-2.633348859360789618e+01,-1.399643205754163944e+01,-3.831108133836667040e+00,-3.045790713580440873e-02
-3.350467903783247436e+01,-2.700878529793768124e+01,-1.438758225295177340e+01,-4.176379727595662672e+00,-4.606715187685993945e-02
-3.258833281983497443e+01,-2.635072065734124180e+01,-1.374227500170631266e+01,-4.252113587203300682e+00,-2.900592179349057928e-02
-3.263093825961861683e+01,-2.651348917743180422e+01,-1.396845150605603258e+01,-2.701749311758514516e+00,-1.541981365131185264e-02
-2.113555311363750278e+01,-1.740463728533120147e+01,-1.420824766246346726e+01,-3.902611581515555539e+00,-2.055707821505361500e-03
-2.288402194935152423e+01,-1.885323741951602017e+01,-1.378763661166471799e+01,-4.074324176766429773e+00,-9.105451660166078570e-03
-2.268686974692561620e+01,-1.902692465199303484e+01,-1.401076240314666954e+01,-3.750964551829012450e+00,1.951862167331138570e-02
-2.584572477783738265e+01,-2.116222177494115186e+01,-1.413410049169760896e+01,-5.518792021675067438e+00,1.095813991495911237e-02
-2.045715983284170036e+01,-1.717299342496455949e+01,-1.493574062920477452e+01,-4.539722941624353858e+00,2.055793878563583893e-02
-2.138113935585339931e+01,-1.789093800143137258e+01,-1.459441936727147215e+01,-5.456759582703096356e+00,-4.516789222912591384e-03
-3.337270705298848128e+01,-2.677611009919853657e+01,-1.344244198220852482e+01,-2.910186602617141016e+00,-4.440604940643073234e-02
-2.731673783730452598e+01,-2.222918275466143712e+01,-1.461507296074207396e+01,-4.707664080643184867e+00,-2.113411325518592399e-02
-2.294379525470453629e+01,-1.868732604278274678e+01,-1.541127194599850192e+01,-3.989697111950746500e+00,-2.075953892640221288e-02
-2.991426293515416646e+01,-2.421837473021484399e+01,-1.457596074811744913e+01,-3.386310237418346691e+00,-1.723460001886465559e-02
-3.070241098008566283e+01,-2.480776786758881514e+01,-1.384023590384660807e+01,-3.096141250652988397e+00,-8.426917431035896994e-03
-3.428674480730624197e+01,-2.756493800844646813e+01,-1.349118911299893675e+01,-3.325156960949473550e+00,-4.734879060832897224e-02
-3.131984142556663642e+01,-2.514889028476974175e+01,-1.361058553916665304e+01,-3.254867084778967801e+00,-4.502649819083982818e-02
-2.866361927148835065e+01,-2.311217418899412124e+01,-1.405848665461304314e+01,-5.529816924049240079e+00,-2.767600511442470240e-02
-1.893542843231412576e+01,-1.576391405332037010e+01,-1.487297845444013511e+01,-7.064079643249106866e+00,3.813076836181456854e-03
-2.787440181278961759e+01,-2.260452788713664063e+01,-1.451256784162902314e+01,-4.552545919181555156e+00,-2.398654738906934661e-02
-1.961484215500137296e+01,-1.656784578058756097e+01,-1.380064166659932212e+01,-5.105761318822847450e+00,2.221379192055823390e-02
-2.865173935759462864e+01,-2.317326165439563468e+01,-1.417233783929300550e+01,-3.898500074537845972e+00,-1.775754663683741172e-02
-3.047869816476262628e+01,-2.462670983881098508e+01,-1.372153171951847028e+01,-4.159764078986458280e+00,-2.251493917038107154e-02
-3.116219943921430158e+01,-2.513067856362375352e+01,-1.408085512783687321e+01,-4.435299563977642023e+00,-5.032502861930539945e-02
-2.308007842637319129e+01,-1.926695672789093194e+01,-1.437293406226980430e+01,-6.450562909262597344e+00,-2.482768698072976288e-02
-2.218743454610619281e+01,-1.843407809210221515e+01,-1.394619772862470874e+01,-7.131501322812062504e+00,-4.071332525740137265e-02
-3.041835183573402546e+01,-2.467624536545342195e+01,-1.392398495017631532e+01,-4.270085100530541133e+00,-1.173684651966941037e-02
-2.087054984562497140e+01,-1.731740881402375010e+01,-1.402209091182974987e+01,-5.168810566074497181e+00,-5.208004967991420459e-02
-2.918853405876329177e+01,-2.368882450114021410e+01,-1.447205324510603397e+01,-4.297405644570111427e+00,-1.028218137023232358e-02
-3.213636476396269614e+01,-2.593633230024080305e+01,-1.317579165685101117e+01,-2.853059658191236636e+00,-2.182901158969158609e-02
-2.004700470773768828e+01,-1.692725833334390373e+01,-1.411713626023902712e+01,-3.588449717861499355e+00,1.885945205775953551e-02
-2.069660225749342786e+01,-1.741185995927950714e+01,-1.394302777112802616e+01,-5.270108088069902053e+00,-2.030853988948025466e-03
-3.060875746475624837e+01,-2.477808232793744736e+01,-1.317168446684121896e+01,-2.811744538576729902e+00,-1.143879343497511067e-02
-3.077833468257415461e+01,-2.495053234949241272e+01,-1.395331579236501085e+01,-2.675085484443298967e+00,-2.063033934934571309e-02
-3.049554819470277067e+01,-2.465510034821693708e+01,-1.363900687378391652e+01,-2.404523050440798837e+00,-3.602764459328093583e-02
-2.817402760623476610e+01,-2.286626581273727510e+01,-1.291577743028128289e+01,-3.234692577126092150e+00,5.878952089848760165e-03
-3.449215001814014414e+01,-2.763680457177272487e+01,-1.267307338062893507e+01,-2.202722676639782051e+00,-2.417985511492557610e-02
-2.381103967201541849e+01,-1.957035333794729581e+01,-1.223429143083597559e+01,-4.115120982924330484e+00,2.405801653354692690e-02
-2.745794697923978234e+01,-2.229339936864234062e+01,-1.388105784403794729e+01,-3.719198979071383082e+00,-9.522805489430376941e-03
-1.823268104594023953e+01,-1.539194479472971899e+01,-1.526552471213626738e+01,-4.800023449798635156e+00,1.291377261880090766e-03
-2.747709252848235550e+01,-2.229040620436331466e+01,-1.492064545565763467e+01,-3.319374842135187631e+00,-2.388497154622176363e-02
-2.476213081918328029e+01,-2.036432769007444676e+01,-1.448083383704326899e+01,-3.709181246112223107e+00,-2.137299738664436358e-02
-2.734720859632914269e+01,-2.228233248045847859e+01,-1.415047387144786306e+01,-6.191306585499785520e+00,-4.198092094386125100e-02
-2.535390285796210108e+01,-2.071250388869520975e+01,-1.418841283228739591e+01,-4.379161692212276691e+00,-1.634479674751542974e-02
-2.203057621884262218e+01,-1.843540068115937203e+01,-1.401168043215247572e+01,-4.975116160668111576e+00,9.830600587006219776e-03
-3.020798320254241887e+01,-2.445946961406285425e+01,-1.359628058800783812e+01,-3.777791653090540436e+00,-8.963345469438216548e-04
-3.235885270008930092e+01,-2.605946672363411665e+01,-1.376607775067708062e+01,-2.872937150945069629e+00,-3.453856539862140002e-02
-2.179935449347207665e+01,-1.814515954796239328e+01,-1.326273795054011373e+01,-3.849312734003394798e+00,-7.833869096362170228e-03
-3.480194584359034593e+01,-2.789022394698933383e+01,-1.459951308225325661e+01,-3.996711167444067847e+00,-2.852352960353202529e-02
-2.967973244541081357e+01,-2.406204490991652989e+01,-1.421092753814196641e+01,-4.269662944390231196e+00,-1.895104056179741246e-04
-2.880085477330912624e+01,-2.341546964915503892e+01,-1.455146205590709307e+01,-6.300440272553290200e+00,-3.284088096792314726e-02
-3.123442276484711755e+01,-2.525185967472219417e+01,-1.472525295411372959e+01,-5.180529879364780044e+00,-3.745753109340805437e-02
-2.911251368729111988e+01,-2.341643143842136965e+01,-1.514129158304671918e+01,-6.346062607676143941e+00,-2.438182637407408648e-02
-2.977714278202806852e+01,-2.414126285764873359e+01,-1.504314391017310015e+01,-5.726928066899152903e+00,-3.945454599251734321e-03
-2.993482046241118866e+01,-2.426490539488814591e+01,-1.419057972769627796e+01,-5.585341898517286019e+00,-5.371967022844586527e-03
-3.327869035387950447e+01,-2.674775792547306708e+01,-1.437295063545229823e+01,-4.170465870915072593e+00,-4.576203397715444821e-02
-2.832070585856572009e+01,-2.296340935600597888e+01,-1.422228922156902797e+01,-5.126533995533530508e+00,-3.772475880304258095e-02
-3.180793708994314883e+01,-2.560296390811087619e+01,-1.456801014718140763e+01,-3.986886235780635168e+00,-2.310239443175500160e-02
-3.111891140669333566e+01,-2.523427012662567748e+01,-1.370631823450673004e+01,-4.450291743012745549e+00,-1.339678534727774435e-02
-2.759659260663629254e+01,-2.249389196130334057e+01,-1.447120837580105679e+01,-5.355282246956354797e+00,-2.672964878036625941e-03
-2.702722610756641330e+01,-2.207926299659902369e+01,-1.402057909394715374e+01,-4.854635931804382132e+00,-1.051899857268842955e-02
-3.193796374987596920e+01,-2.565463824768161061e+01,-1.367813818845153051e+01,-3.909013997165221355e+00,-2.113496003913073809e-02
-2.807580991682255345e+01,-2.269700411207124446e+01,-1.377054222410884066e+01,-3.691179707800825494e+00,-2.049362358656980562e-02
-2.606583584298302370e+01,-2.136712907271903816e+01,-1.439198932033324496e+01,-6.084192976924843954e+00,-3.801377284633655068e-02
-2.949599148577137342e+01,-2.388291000362733030e+01,-1.370263337799800674e+01,-3.811673315577340571e+00,-2.363318208822340338e-02
-3.028173428609512996e+01,-2.445704274467462014e+01,-1.445848751830299861e+01,-5.522510300368064229e+00,-4.520191288970222543e-02
-3.300818600602879371e+01,-2.650196633442385163e+01,-1.396342930263203108e+01,-3.764542060935817780e+00,-7.710006926670535596e-03
-3.011441190571934001e+01,-2.435814027598366138e+01,-1.444879142295007490e+01,-4.472028671273564626e+00,-1.650916734211027581e-02
-2.742535232827073344e+01,-2.240525353388071750e+01,-1.429663700294090845e+01,-5.134404102069701992e+00,-2.530402028170098891e-02
-3.031581039577464054e+01,-2.457624512686678742e+01,-1.389702373748085584e+01,-4.170113058638379222e+00,-8.977055348710271873e-03
-3.381124585871447152e+01,-2.718268666335363548e+01,-1.436576817861265276e+01,-3.684340387038785192e+00,-4.058508307778909557e-02
-2.113010274435676905e+01,-1.773194374950497476e+01,-1.348750418014749108e+01,-4.715411172523839234e+00,8.402704181870940606e-03
-2.863388414919130298e+01,-2.319304654147953926e+01,-1.397753580548235952e+01,-4.509088824590187450e+00,-3.262793830470978734e-02
-2.871251945342746836e+01,-2.337744087057633635e+01,-1.307880878018166015e+01,-4.110697205765501572e+00,-4.183712164656011503e-04
-2.720852376177524690e+01,-2.227498805081114597e+01,-1.427339888718802641e+01,-5.119797832261540727e+00,5.624575828635178416e-03
-3.338908314767238750e+01,-2.685847002263951211e+01,-1.474560782466457454e+01,-4.002812543691311120e+00,-4.400326844903689610e-02
-2.768449627539672520e+01,-2.259507994525636576e+01,-1.425399769801296657e+01,-4.312201020499758286e+00,-1.551297340744952659e-02
-3.064966414559826191e+01,-2.478720594832892488e+01,-1.470717302484254496e+01,-4.662496633356197684e+00,-7.515986354646736131e-03
-2.244748819894524061e+01,-1.877625761099807988e+01,-1.371869405494450334e+01,-4.123313431406770313e+00,7.690165814550792810e-03
-3.000319174078335394e+01,-2.420153311749815472e+01,-1.384855205836994152e+01,-3.103363780158879148e+00,-3.162150681283118492e-02
-3.340877632248398754e+01,-2.676617968887269328e+01,-1.432555095082616248e+01,-4.007385565507032510e+00,-7.548739038902543136e-03
-2.976667298228387892e+01,-2.420455783850462339e+01,-1.415877909649437250e+01,-5.987610973384358992e+00,-4.359518910136539471e-02
-3.083254736800646612e+01,-2.493029063388909350e+01,-1.419005788704337157e+01,-4.942614687666913476e+00,-4.622306236207802954e-02
-3.414417530818999325e+01,-2.735069895233425541e+01,-1.342934125197879425e+01,-2.956206089143345483e+00,-2.138368057877681333e-02
-2.572708086880241396e+01,-2.092437235039619736e+01,-1.462589561072614330e+01,-7.339953371078248523e+00,-4.224407709988263482e-02
-2.345759368818759327e+01,-1.957768383183499949e+01,-1.466269200271287687e+01,-4.050456439011177245e+00,2.757802096165607331e-03
-2.890041450251670696e+01,-2.347337709748872570e+01,-1.453717685466056508e+01,-3.832778609366386924e+00,-1.620977969543406852e-02
-2.646430199384977300e+01,-2.159271168050235090e+01,-1.441563985099092804e+01,-5.909923168388907300e+00,-4.629754881415379386e-02
-3.076471444321136772e+01,-2.485920275088294318e+01,-1.424927406967814036e+01,-3.830669737699299304e+00,-4.623102466520401937e-02
-2.887783511949792370e+01,-2.339716166830985244e+01,-1.474391131844976854e+01,-4.981166302465241280e+00,-4.384710984299772935e-02
-2.464377527884289520e+01,-2.020677313498707406e+01,-1.443875343660945632e+01,-6.563267025442493185e+00,-3.223100556987283649e-02
-2.596065664994978306e+01,-2.116842270897982203e+01,-1.424194795591728990e+01,-6.489685261877217393e+00,-3.875581734121237576e-02
-2.674999612713234143e+01,-2.180643964315546057e+01,-1.458770010998096822e+01,-5.755704825661995372e+00,-3.349080453660372575e-02
-3.411748892915007758e+01,-2.732514311876784419e+01,-1.419190306309262617e+01,-4.391232856891448044e+00,-4.315076057240196938e-02
-2.945575381067744303e+01,-2.386465630406033966e+01,-1.413051856846666787e+01,-5.507231653695210838e+00,-3.698887684353818501e-03
-2.418769321442262665e+01,-1.978493387042140839e+01,-1.549514597876090072e+01,-7.679254185413388001e+00,-1.966660396296613864e-02
-2.083156601378182060e+01,-1.734193388572773742e+01,-1.423091211584575433e+01,-7.657685751236511962e+00,-4.347309820197833852e-02
-2.126788191244342130e+01,-1.788581651794538629e+01,-1.505251302230410104e+01,-5.253695072702726065e+00,1.150178531613047601e-03
-3.463552670216722618e+01,-2.771706025887351998e+01,-1.534805936269065718e+01,-4.522886481911175593e+00,-4.475354112201540557e-02
-2.392151320333499243e+01,-1.964593192972060720e+01,-1.500503059401317252e+01,-6.525296357235458977e+00,1.556101141863183886e-02
-2.952725084793280175e+01,-2.386228915000034334e+01,-1.454395336013112860e+01,-3.949522493693056635e+00,-2.121246840485732990e-02
-3.020562321975316067e+01,-2.434109494548351549e+01,-1.492188409173667374e+01,-5.492976111161644859e+00,-4.212987430202242561e-02
-1.796688032453059591e+01,-1.505868461199920461e+01,-1.491833339613128651e+01,-6.144373929446133253e+00,1.400388921994582571e-02
-2.756742928432399253e+01,-2.243497315522078495e+01,-1.448965774672248763e+01,-5.572852642865233186e+00,-9.544020371695400434e-03
-2.528211474874172282e+01,-2.071229900846572747e+01,-1.412745545289025628e+01,-6.809414046159700362e+00,-4.675626031265039256e-02
