4.207230620895935358e-02,-3.182791225547742728e-03,5.272660170402691804e-02,-2.535584572629775990e-02,5.154904467453795547e-02,-5.703862630892735097e-02,5.071322938040825207e-03,-9.107111938101147830e-02,7.008860297774799353e-02,-5.988472738989800148e-02,6.477426762538060490e-02,-7.585028389545037109e-02,1.104155898344582609e-01,-1.912793712925607292e-01,2.135528068566091425e-02,8.784336038707826755e-02,-4.612320708990756690e-02,1.551178982989785404e-01,7.446088953521338982e-02,-8.476789535351714200e-02,-3.518276726915111480e-02,1.413091159509496653e-01,-1.373820358117652796e-01,-1.570254352026814043e-02,-5.860940778931478246e-02,1.672350547827878842e-01,7.956117275245061515e-03,-2.266012114085951268e-01,-1.958393358594487030e-02,4.378434413275926473e-02,1.068356321607736303e-01,-3.126392121280506531e-02,-5.324970700760579606e-04,-1.483447373952658244e-01,1.180252583324323812e-01,-1.201956190448375539e-01,-7.884396804486418220e-02,2.250397996858060912e-01,2.567240714105163690e-02,-1.821561303261579612e-01,-1.219918354391780063e-01,1.254783256814999137e-01,6.817119255398525202e-02,1.375668534479047855e-01,2.475851224947956536e-02,-1.952541906854265152e-01,-4.557376748341002842e-02,1.814346886490792454e-01,1.878141002035077223e-01,-6.399609596771599351e-02,-7.293816787348426922e-02,-1.860940542645365126e-01,1.233536895311386355e-01,1.401211929731779327e-01,1.438738041477272966e-01,-9.129598890077211815e-02,-8.406637399235859787e-02,-3.936722069972341254e-02,-4.461881726039042262e-02,2.284750571620097204e-01,4.791885074101739916e-02,5.093196883691356730e-02,5.358837073955959734e-02,-7.736393513354611340e-02,-9.511169827461828097e-03,-1.848469403271329192e-01,-4.880078283949369072e-02,1.931792241193256432e-01,-2.298523596000322938e-02,-1.671405265347623154e-02,-1.201881146963418578e-01,1.234009604189850590e-01,1.686093506814784855e-03,8.264964317811538883e-03,2.038820405989052315e-02,1.119433132351390636e-01,-3.492503695536691016e-02,-1.158775179600043670e-01,6.017451271885426028e-02,1.622616538131487762e-01,-5.633293555437185463e-02,-2.417622878792985430e-02,-1.309633554454886217e-01,4.891248340849313481e-02,5.887710881497849186e-02,5.080396718005787682e-02,9.829650453362828721e-02,-8.332121096544309324e-02,-3.960854519691009434e-02,-7.296138214482494888e-02,-3.928729002832467149e-02,5.542208277803786776e-02,1.580140033335459410e-02,1.862038238326266942e-02,-7.226300785590224207e-02,2.069044892739094893e-02,4.346180304062912531e-02,-3.373450967826637642e-02,3.660931821320027868e-02,-7.954080572821436990e-02,5.395541549638498829e-02,-1.652555009750368564e-02
-1.826155407274826503e-02,2.001653782402595949e-02,-1.364752121751069969e-02,2.292547606412492778e-02,-6.736203806957247187e-03,4.813386451046855474e-02,-2.177581313449546835e-02,4.725438516328661631e-02,-8.420653597286523184e-02,-8.716743038008040179e-03,-9.948572751838860584e-02,-2.346338640425997546e-02,-4.926687041223962171e-02,9.092806871909281385e-02,-4.120260165189393309e-02,-9.057030569401362807e-02,6.633901749338523557e-02,-5.878575906814481611e-02,-1.420767574496339947e-01,-4.293632760658781800e-02,-9.964453229857984928e-03,-2.919989165041089740e-02,1.678596777028278919e-01,1.981021133808914814e-02,1.621115025520109346e-02,-1.195234885473888398e-01,-7.494242136635001494e-02,8.874260718850912610e-02,6.644862099507876929e-02,-4.282829938030444789e-02,7.263366678032372181e-02,6.582506114011824061e-02,1.485444441283428618e-01,2.211285100219932687e-01,-2.809788402045492600e-02,-2.136378613270658311e-01,-1.355153748293360105e-01,2.169572645071951855e-01,1.600176409525783938e-01,1.624275953002038420e-02,-5.410489531201589930e-02,-4.007949354452895740e-02,1.549324175191455211e-01,5.219229097352313940e-02,1.139624595927417328e-02,-3.495908664529923104e-02,1.829427306490576388e-01,-7.021869776491432291e-02,1.576937578278092555e-01,1.794314080340625173e-01,3.081430722031765213e-02,2.198659643109009965e-01,7.438244435860716375e-02,9.000924613694832876e-02,1.012942058262144840e-01,-2.021347956754241670e-01,-1.053891760288150903e-01,-2.673175038417709842e-02,9.439137144996663509e-02,1.992664089368801628e-01,-1.942124997497897756e-02,1.367244359874200677e-01,-5.849069133497707823e-02,-1.136093870624454300e-01,-3.202521085417601998e-02,1.006626521050778544e-01,-1.833910403817374801e-01,-2.386378741758599098e-02,1.835337117503753612e-01,5.695834078622347835e-02,2.354409621372847705e-01,9.105968895263027996e-02,-7.318014159270647134e-02,-8.460253608682730131e-02,5.860154815657041272e-03,5.943821563335741076e-02,-8.016075409811404540e-02,-1.445722664670325286e-01,8.482675456531280078e-02,-1.230757891311851093e-01,5.227661405665191829e-02,1.410059597391983832e-01,-1.074558040282147103e-01,1.524689109441634827e-02,-5.341979497402322280e-02,6.882254156492345620e-02,-1.031428516438788467e-01,4.510062810654732329e-02,-3.056586070889876980e-02,-1.208927424667600725e-01,2.053614400640363380e-03,5.689571992788605703e-03,5.024873685891100006e-02,-1.250906644051387462e-02,-3.762222877482093719e-02,5.311820048817367246e-02,7.498850106540053129e-02,-7.525866129804345550e-02,4.272701451829899466e-02,3.207127686987931714e-02,9.327439048469485239e-03,4.647091684399434069e-02
-8.683909669129352693e-02,1.298261871716367699e-02,4.362837193837554306e-02,-2.750599972826821282e-02,9.867132736232037127e-02,3.270191628771262904e-03,-1.563539861795249300e-02,-2.591640952414611676e-02,2.876562534575813346e-02,9.029884883592451117e-03,-1.341443892946130867e-01,-2.124378899827805700e-01,5.984490579256701581e-02,1.744509863976321032e-02,6.500428752611808747e-02,8.318032322284965585e-02,1.703072947349532351e-01,-4.795375452048847298e-02,-6.265307998050176352e-02,-7.936733200337918459e-02,-1.042915352798649831e-04,4.264110354362529720e-02,1.323619842363646382e-02,1.957534200181198225e-01,-1.154858463739735913e-01,-1.957754236385796653e-01,-4.488266159911106362e-03,-1.426443293875698515e-01,1.145457339132617547e-01,-3.091650743876575569e-02,8.010217494859481202e-02,-1.411069301736465886e-01,1.474787394727701366e-02,2.510321095699996063e-01,1.394615120380656159e-01,2.318920886412516313e-02,-2.189359479857959090e-01,1.607836724005423656e-02,-1.148814948387963941e-01,1.217029437133364811e-01,-9.041402743544972587e-03,-3.861282374700803627e-02,-8.077105101319120850e-02,8.911270071951332694e-02,-3.217294652579771180e-02,-1.076385919861265472e-02,-3.414358698654361146e-01,2.785564177458558013e-02,-3.911257654099589698e-02,1.175149910998229547e-01,2.863383429351423759e-02,3.645232747675732077e-02,-2.808961388932416092e-01,-2.674623817917726881e-02,-1.415521816125827059e-01,-5.483847613120679948e-02,8.890964784108457142e-02,5.753098409394180601e-02,5.796123506173803813e-02,3.013133453334262968e-02,1.613894459257078917e-01,-3.996810082358213945e-02,-5.011037967534887061e-02,-8.494708476286721988e-03,6.071419119555596100e-02,1.840165644942667877e-02,-2.881030862856140407e-02,1.742368193296248702e-01,8.178532506084279508e-02,-1.451035276015232023e-01,1.604763209872461793e-03,4.644726103273627560e-03,1.311871366035331776e-01,-1.727931586362442262e-01,-2.476222399413884750e-02,-1.024368723489851030e-01,5.151486886847795460e-02,-7.067788303136590677e-02,5.545542156207680651e-02,8.469745207673720633e-02,-3.465345037737915801e-02,-1.333560357396650908e-01,1.216598794884124618e-01,-1.015357593384743073e-01,4.739532377558487719e-02,7.648233114108035635e-02,5.426747479575907973e-02,-1.015069252979908104e-01,5.154017917523414510e-02,-3.154526479867952871e-02,-9.579151460167793786e-02,-4.656964105773452045e-02,-3.273782193876945135e-02,-4.618100961631545209e-03,-5.630121182732096552e-02,-6.604487614029330711e-02,7.998666628429207393e-02,5.025117707466431743e-02,-2.778128497417996570e-02,2.927168500933677309e-02,1.492590750873809546e-02,-8.313244080367526712e-02
5.582447717919875041e-02,1.931178979298628015e-02,5.213048930459540653e-03,7.715458750791576170e-03,-6.494017333493876110e-02,-2.536104956974699620e-02,4.538916897443005805e-02,-3.523065619266186471e-02,-4.512891742862346067e-02,-3.428348287627287772e-02,-9.061276392047867834e-02,2.093516542146032500e-01,3.706813910703685155e-02,-3.698545844662293192e-02,2.855353125636683059e-03,-9.748324496043933585e-02,-2.267737654529373981e-03,-1.054256996268748831e-01,-3.887704043562068001e-02,1.469608160073834213e-01,9.080585001901859271e-03,-6.815949005878829681e-02,1.101487401100223751e-01,-1.398167470022194242e-02,1.717256948119813900e-02,-9.323577459390844369e-03,4.324128944885186759e-02,1.861739383032994799e-01,-4.520163624254930346e-02,7.147935395150240012e-02,-1.929982438420845270e-01,1.198303171522575872e-01,-1.616324632390087890e-01,1.124537889397463630e-01,-1.272525694431651810e-02,1.573478004257931606e-01,-3.118134564416584764e-01,-5.529052196957948140e-02,-1.758008723602675488e-02,1.293959524224906343e-01,-7.887155041535026667e-02,3.883930022366509360e-02,-6.760586413285243901e-02,-3.579804494633602452e-02,3.873910404685546732e-02,-1.547501020384589865e-01,-1.382894296463018091e-01,-6.488080795904757614e-02,1.446796690532108076e-01,-5.870765213206542710e-02,1.697125225600522869e-01,9.678043481297951556e-02,1.782964373471613295e-01,-8.554230351439826019e-02,-4.829876851491152201e-03,5.847192717771245579e-02,5.743194245435141732e-02,1.015934270678994361e-01,-1.659006500833615783e-01,9.993908723578642794e-02,1.228449377579440699e-01,1.112442286395421281e-01,1.131097431557706173e-01,2.459090629313471499e-01,-1.015655655155745102e-01,7.683753466075579630e-02,-1.909757795967146135e-02,1.044769612992356156e-01,8.432442828550653496e-03,1.268421549917961022e-01,-2.289067427926884113e-01,7.278884544389971345e-02,9.028162729399979991e-02,6.355235891504272538e-02,3.546441818421854769e-02,1.488925572279712062e-01,1.092761205065034824e-01,-1.252854715154474163e-01,4.569885942685315838e-02,-2.584892253746101654e-02,3.308360218506816580e-02,-7.039619547865264004e-02,-6.460112779783203085e-02,1.601935815521723094e-01,7.373404006845069025e-02,-2.263416213989325604e-02,1.262885189007868225e-01,-8.124086062248048190e-02,-4.654872974679075126e-02,-1.032333034061341526e-01,-4.984934968704557434e-03,-4.717362108907477425e-02,1.758619787433349582e-02,5.182242412462963188e-02,-9.768083785829451138e-02,-1.650449776327487378e-02,4.140712146330194354e-02,4.131869568558987904e-02,8.203686425291310813e-02,-2.715059033885297568e-02,5.397293320972493258e-02,3.949290477257165477e-03
5.814430555674598988e-03,9.407920400145854123e-02,5.515516262353838128e-02,-8.092183048887224839e-02,1.717300997489300610e-02,3.713448378855864485e-03,8.698285406080336069e-02,-6.051730494173657160e-02,7.185560705590315900e-03,4.589964949833851005e-02,-2.115910518454070799e-01,1.337384754023727695e-01,8.399932494395828675e-02,-5.346945708422631838e-02,1.147191113150393404e-01,1.671335802621521927e-01,-1.007458164362005568e-02,-1.921032086150982476e-01,-9.217685347086912451e-02,3.996371024121857241e-02,-4.784854616121245879e-02,2.273390509320784292e-02,7.937011130913301793e-03,1.733961008688812422e-01,1.349968216017951028e-01,-6.166804816995857808e-03,1.271237829034382039e-01,-4.751087369146392292e-02,-1.942838724858208799e-01,1.465622898064460888e-01,-4.927226976158663452e-02,-8.552127364266781662e-02,-3.490469247497970245e-02,7.559604710966782992e-03,-2.228822628134727590e-01,8.000215668567389748e-02,2.461785619188976149e-02,3.422728061322197202e-02,-1.909460904387830782e-01,-9.758653341650645741e-02,-2.638294884075441729e-02,5.647221079941362742e-02,1.991411046138669844e-02,9.347214583909081720e-02,1.409816742468295303e-01,1.019979226976242825e-01,1.747108532066647402e-01,1.264186208492296126e-01,1.160989462440212006e-01,2.635898721364295372e-01,-1.310758355332080072e-01,4.614084589641943845e-02,1.237928818847403717e-01,-1.249018696440200304e-02,1.519462563142860712e-01,-2.622166299001638112e-03,8.613912207597276827e-02,-1.865848531131483051e-02,5.420401640054982317e-02,-9.946526328040707077e-02,1.448677049287968310e-01,-3.780291925844671969e-02,-6.367216152328347700e-02,1.022028227309507709e-01,-8.638875336451586062e-03,-1.538976451316598215e-01,8.730493662144436784e-02,2.274333869001123054e-02,1.888800733682982624e-01,1.226161225853893560e-01,-6.410721501232088948e-02,9.761166394259693235e-02,-4.964034590372163464e-02,-7.678065870420011652e-02,-1.602741840914353733e-01,-8.953363142109443951e-02,-2.976484968823785160e-02,8.607412575883825745e-02,8.952264569421861801e-03,6.137562842414540087e-02,9.658325345951201957e-02,5.396550406278146500e-02,2.291861364511205146e-02,-2.465410496505374693e-01,2.833267999186265401e-02,-8.894209628565240278e-02,1.120520240903433162e-02,3.051182720769302081e-02,4.647834028255580507e-02,-2.513729342950915546e-02,4.518052853773994737e-02,6.031641789924262892e-02,-1.196412754892300506e-01,-2.866129872416695035e-02,6.030805611288661550e-02,-6.422678491282320101e-02,3.389213547923791703e-02,-5.959672002460686402e-02,3.478004285854734146e-02,2.092815949336024328e-02,-5.242034429745376367e-02,-3.114497138357134876e-02
4.089232220454286360e-02,-8.219702823821517512e-02,-1.242893496631754940e-02,2.498347397295555550e-02,-1.934880513557396542e-02,-4.605702989330975883e-02,-4.873664403053171168e-02,-4.314653660160594484e-03,5.967413694326410833e-02,-7.599582407848230747e-02,2.087429782161519531e-01,-3.432139516571267035e-02,1.486709336690457926e-02,-8.963287824838583884e-02,-5.228886467332901494e-02,-6.318329435091177282e-02,-1.295549240295609528e-01,1.309744192624869019e-01,1.524586203041574661e-01,-1.674895764557429723e-02,-5.598735251589005701e-02,-7.301183194079126360e-02,-4.143507299841839298e-02,-1.478678631690060752e-01,7.878615386165720158e-02,1.076983825336861045e-01,-2.017793426045544000e-02,9.167495281257199979e-02,-2.333370377735295362e-02,-3.242067392132140513e-02,-2.803291901325936919e-02,1.505315911272255280e-01,1.206492795631103343e-02,-4.432698203342491650e-02,-3.337474533073881977e-01,3.270839213203498297e-02,-1.442765279656325061e-01,2.761376662440764851e-02,-1.464723017858344523e-01,1.808869971291698908e-02,2.122994591202723158e-01,4.612701146249326145e-02,-3.759303399659010003e-02,6.458200370249250755e-02,9.170753464415946909e-03,2.244817464877414959e-01,-1.000764421151588979e-01,2.333595101205329092e-01,2.365100270767330620e-02,-1.201298031045267278e-01,7.571359133734779923e-02,-3.215350623640560179e-02,5.354511491536732837e-02,-1.364553386189077122e-01,1.543346468909687075e-02,-6.601483635973398600e-02,1.477029503760393658e-02,3.771256542765499820e-03,1.258294221077546626e-02,1.603321465563652126e-01,2.384405776089920659e-01,9.393079325837661031e-03,3.884584695387236636e-02,-7.823227980771542411e-02,6.724140619939190933e-02,-3.176404496280765821e-02,-5.321550895489522010e-02,-5.934758419302879617e-02,7.733520078547653775e-02,-1.744146042428024873e-02,1.697509672852144935e-01,-1.458955494158661326e-01,-1.769199256661134478e-02,-2.051360129700342538e-01,6.782924132176838122e-03,-9.921043803989645915e-02,1.401822030941883845e-01,-1.662089978746680574e-01,1.319143093126778632e-01,-1.037056462840800081e-01,1.227311173923439219e-01,7.054216918075270626e-02,1.500321681873534319e-01,-1.166751381318510833e-01,-1.612104397222412222e-02,9.799120472545441718e-02,-8.231691510329298966e-02,-7.169294203062165360e-02,1.967918992028123981e-02,-2.995821905242465610e-02,-1.962819875201294445e-02,-8.232327662996509476e-02,-6.296008656192421393e-02,4.303542978327649232e-02,-3.588092667075783171e-02,-5.714921060553696669e-02,5.156924062806567122e-02,1.421044616730432475e-02,3.384933405921440597e-02,1.115705904852318520e-01,1.471335312399099648e-02,-4.565728029601654608e-02
4.005647332063422272e-02,-8.127790284353043904e-02,3.410080599287990122e-03,-7.869626040176515291e-02,2.161288840134004130e-02,-9.669729957997783010e-02,2.600529522715584393e-02,-2.541843283634437345e-02,5.033123438619228202e-02,-7.164395128315984018e-02,2.703209282508506894e-01,2.533239499367111180e-02,4.237632698939156062e-02,-1.495268848800594408e-01,1.088164688908140193e-01,1.856476192933662062e-01,-1.880956850728419949e-01,5.312500244702612895e-02,1.455577492207126566e-01,8.588670680096439913e-02,-9.999252613692699576e-02,-2.355299897891276889e-02,-6.273649308409635916e-02,9.461297136348516268e-02,8.516835723398888391e-02,1.221790136183088515e-01,1.603804186501039675e-01,-4.555895320011849048e-02,-1.266838220891360889e-01,-3.717319071492170002e-02,7.034750263151390293e-02,-6.271800873096335105e-02,8.607738285047469851e-02,-2.495538511736561382e-02,1.134279697142289989e-01,6.990977917878454795e-02,-3.145812998837757557e-02,1.235736580638238102e-01,-6.270413976515765674e-03,4.609104796524107761e-02,1.198803273445148143e-02,-5.013229088073378747e-02,-6.062638034489921390e-02,1.950049452619714851e-02,-1.452477697847911475e-01,-8.215438877391315065e-02,-1.365393588519442092e-01,-2.415737434436483755e-01,1.073213735373411276e-01,1.891950091692752023e-01,3.591406645918130552e-02,1.914051030282858112e-02,-2.944440398329765951e-02,-1.810524173482485621e-01,-1.216757849098909494e-01,6.578289090794015026e-02,-1.406251858809349220e-01,7.818068912980483814e-03,4.773034303822896313e-02,-7.346293338292782249e-02,-7.485897215198655807e-02,-3.963694490190516895e-03,1.236863122738515383e-02,7.195876057386044189e-02,-1.615530985141247211e-01,1.214806377471075033e-01,-2.095284884065385100e-01,1.404126862159844058e-01,1.298896915916048500e-01,1.294469798206068778e-01,1.226356955673765375e-01,-2.052378331369562880e-02,7.301507164237190650e-02,-7.537253783023729892e-02,-5.370223476834648513e-02,5.984177161535994549e-02,-1.462954028302307363e-01,8.596344354584903313e-02,-2.521847530240831081e-04,-1.966471892583119274e-01,1.846424000166153184e-02,-1.073666249307523718e-01,1.170797230123709828e-02,-1.574978334097893590e-02,-1.910227969526850228e-02,-1.580716461691400454e-01,-1.622569439704897309e-01,1.370970021805096306e-01,-3.306659406765134757e-02,-1.879298215968916441e-02,-7.395405630601911695e-03,-4.229707277441173419e-02,3.678576588402751590e-02,-2.683587612111041493e-02,1.197238386977014096e-01,3.971549655836241477e-02,7.993219121380266967e-02,4.352594190880151870e-02,4.735294674072820786e-02,8.910163036220719590e-03,-5.278535312594037632e-02,6.502540576028358055e-02
-7.790718911963706583e-02,3.778332381166378540e-02,5.028029993512372897e-04,5.774065783918402167e-02,4.669016144191148743e-02,4.220624792169025419e-02,-6.075957411402454350e-02,-9.485786197110029211e-03,7.833125859057077367e-02,1.002382202569097741e-01,-2.761227720638975702e-02,-1.658829175597607009e-01,6.898242594834597119e-03,6.455999568524134480e-02,-7.297273021784705938e-02,-4.341031043729429162e-02,1.183004134676321761e-01,1.761248810363228168e-01,7.154798815576304816e-02,-4.765657095288475253e-02,7.124901821013562842e-02,-5.203292958331681706e-02,-1.463223887663614997e-01,-1.131178247002481985e-01,-1.693027210528242621e-01,1.073712723103916189e-01,-8.971555365983460706e-02,-8.661405216597833912e-02,1.233511696691396153e-01,1.288336292484391216e-02,6.344867160699742270e-04,7.925611073586405486e-02,-1.649967284012076318e-01,-2.402571386607879333e-01,6.650252677273291169e-02,6.386252212132627337e-02,-1.345050596259660947e-01,-1.562651219177679796e-02,-3.470875576095197590e-03,-8.598708220875456165e-02,1.347567434915782902e-01,6.633276857571779317e-02,-1.287758814814182473e-01,-8.389817475009475611e-02,-1.057814734097425741e-01,-1.327466108624500776e-02,2.937669438852462747e-02,7.991588386817363721e-04,-5.411841509036242198e-02,9.767097205448181663e-02,-3.064754026528394848e-02,2.775706818228416695e-01,-1.402194158704865301e-01,7.462974305889183424e-02,1.824569334540729337e-02,5.146293910967543461e-02,-6.280353182068465490e-02,-2.623661471826416181e-02,1.210409095547961139e-01,-1.221372186148292904e-01,1.464807817248784394e-01,2.002608521869201352e-01,-1.515527216320359249e-01,8.889652638076929458e-03,-9.372570069670624338e-02,6.999177695270916710e-02,-4.835278876525325731e-02,4.777553779060923766e-03,5.384179799523193533e-02,8.879816801624304534e-02,-9.264009732800654318e-02,2.591064450336730829e-01,-7.505640024625354068e-02,7.468849295080509654e-02,-1.231459875522625119e-01,-2.904652856770768843e-02,1.467479383149830063e-01,-1.550033777522077938e-02,1.043414704373937796e-02,-1.201052699912958377e-01,2.072702145755163650e-01,6.728051665372992984e-02,-1.009389973869561086e-01,-1.971923113889403195e-02,-5.520790446640541638e-03,-2.402088845508115744e-01,7.573647862325112723e-02,7.015911643755576299e-03,-1.458207810576853461e-02,-2.728387328967080139e-02,1.087127095060324983e-01,-1.235027029939911661e-02,-8.404354971085063741e-02,-1.799010465222616179e-02,6.147902417582760959e-02,-4.738970565106356836e-02,5.862935306640226774e-03,-3.417256064079728095e-02,1.382982132868089131e-01,2.717728462142049439e-02,-5.612060400509780167e-02,-2.110631874933679986e-02
-1.332032749873363620e-01,-1.292780240018364529e-02,-9.475029418840946738e-02,-2.712813822731005575e-02,7.161688122916010091e-02,7.784337032746786733e-02,-2.874940514869945424e-02,1.429889260416510322e-01,1.042892437063218658e-01,9.526493268275507131e-02,9.180386077888463836e-02,-1.572777274934077651e-01,-1.061806221776203651e-01,2.113480343110229198e-01,8.458325328241587601e-03,2.082384088281880874e-01,1.099348299182211774e-01,-6.965994409265097165e-04,6.573462702586269080e-02,-7.810057454418969924e-02,-1.154903361801187245e-01,-1.325550738591444455e-01,-1.112529751295117941e-01,1.211882459835392223e-01,-4.686742781038014116e-02,-7.048960728015200849e-02,7.387449970719492387e-02,-3.558982622145971664e-02,2.009469070732279941e-02,-1.186248941851675981e-01,1.012770882262447741e-01,-1.256389668093219614e-01,-7.918542367904908563e-02,7.298765929158121391e-02,-1.750638554905117883e-02,5.446533030921860141e-02,3.775772597034122990e-02,-9.764131265333278464e-03,-1.482677113433761296e-01,1.483785498161019345e-01,2.272064253837980941e-01,-6.784709690482773614e-02,-7.745059083246783049e-02,6.728519029812028707e-02,4.593314002064573243e-02,9.643727165484701491e-02,2.864890152797075137e-02,1.452586218183966049e-01,-1.042570219695050371e-01,1.880952042302980187e-02,1.896043898848512044e-01,-1.632020859175526417e-01,1.993701478699332896e-01,1.211691823113120181e-01,8.538894082158787757e-02,3.033961776291161511e-03,8.914747583924143015e-02,5.313417378111945366e-02,-1.356335234614360619e-01,-4.131100296962839091e-02,6.994087255331377095e-03,8.151733281930043096e-02,8.652281503711883870e-02,9.441908217276695492e-02,-1.212270374839487241e-01,-2.023487857794223355e-02,1.730934484160120135e-01,5.478220014183668440e-02,1.043101264317013305e-01,9.507885948080224692e-02,-4.743280406695701140e-02,1.148808841353528981e-02,-5.781101461154012494e-02,5.496287748805612355e-02,2.904602241261523832e-02,2.066920043065183510e-01,-7.147526159063372075e-02,-9.909515166955956689e-02,-2.768830594598840900e-02,-6.051694552556043105e-02,-4.984199993418027275e-02,3.189865195208765880e-02,-2.025425791414034171e-01,8.425777164272715836e-02,-7.929208293197749502e-02,8.103974878030414941e-02,-1.743770848675360030e-01,-5.105702932100275593e-04,-6.674803267864162781e-02,-8.036037558419624471e-02,5.959370035926218889e-02,5.369879408508142216e-02,6.698673574452074231e-02,5.098939539983780855e-02,3.878544645981468059e-02,1.412875791387818714e-01,4.059865983309557391e-02,-5.190673971855972596e-02,3.008513790931656440e-02,5.152291411660753218e-02,7.801719383869284985e-02,9.011319418163581119e-02
3.191608769474332807e-02,1.065398877420356827e-01,8.044103591320905799e-02,-4.007067752221170343e-02,1.216858590107040838e-02,2.479001041665837568e-02,3.142159007007314098e-02,-8.730831326353258315e-02,-5.589672374159651569e-02,3.387593096739553722e-02,-2.188627483319942335e-01,-3.351534515122216173e-02,4.898231470823032063e-02,-7.857489217709048845e-02,-7.480508545004656284e-03,-1.482972249082056826e-02,9.091679453802239963e-02,2.024644311837675570e-02,-1.450138343434931310e-01,-1.089461051626651189e-01,1.170867509819929243e-02,1.568708334368357771e-01,-5.697491762642806212e-02,-1.021532329892489155e-01,-6.513009845275352649e-02,-8.092319699666561394e-04,-1.536471297180273254e-01,-1.675854160827206507e-01,1.961071044924446727e-01,1.393359289925658051e-01,7.993324644431801240e-02,-5.998115819072187549e-02,8.424098121326567545e-02,-1.667911464979421610e-01,-4.573409327365463711e-02,-1.897521084200969321e-01,4.719081490400428569e-02,-9.118943244074040333e-02,-3.464193287195496684e-02,-1.927521145211058273e-01,9.130688596410849178e-03,-1.127241905503042346e-01,1.321944543914873801e-02,6.226522336472108815e-02,-1.990579209347598938e-02,-3.650492227406007539e-02,2.730757506978152144e-02,3.887342843793579333e-02,6.958085181604098390e-02,-1.781757960754026121e-02,4.159125006488552379e-03,8.586040609965955861e-03,1.443759157955376016e-01,-1.551393136838255526e-02,-2.265994625904220461e-02,1.971225147231830954e-03,1.319971706578382253e-01,6.488111689001949123e-02,-1.940075346804087109e-01,4.034339854780234769e-02,3.388473103615055604e-02,4.336793010412737931e-02,6.491751384177650575e-02,3.091698981745114039e-01,-2.481037716900136997e-02,4.184891893514097738e-02,2.095074528242479861e-02,1.851621788190446760e-02,6.526515088183325319e-02,2.461020983496110467e-02,7.980664014571074716e-02,-1.695557365984416698e-01,1.984009140896741685e-01,-3.406247221582513196e-02,9.894618353730788574e-02,2.397128462411234062e-02,4.530090590936494688e-02,3.723458367951825582e-02,1.021287448800997991e-02,-2.906959196705353188e-01,4.343904575101984605e-02,-1.089697385202900992e-01,2.073603998457755615e-01,1.085773437264088009e-01,-5.693527459353299458e-02,-1.992136279881842609e-02,-1.602776429132494740e-01,8.609549528617237157e-02,-4.537091427255408871e-02,8.679809452995267127e-02,2.724028732086932608e-02,-1.120885983811736458e-01,4.192377943727551570e-02,4.805788671909244636e-02,1.348705191723417185e-01,6.067317361185675662e-02,-1.155359767521721426e-02,9.961840993896173280e-02,6.034971972142617880e-02,1.142553593904029885e-01,-5.198828236025067329e-02,7.262112615592740406e-02
